M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1104:22041:14002
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1105:2101:17306
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1107:20260:11702
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1108:27069:21582
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1110:10238:3238
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1110:22193:15186
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1114:20285:22310
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2101:22900:11575
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2101:12973:12759
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2101:21347:19101
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2102:7596:8541
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2102:24247:14306
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2103:19729:24090
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2104:8392:23454
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2105:10608:13771
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2107:14091:20321
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2107:25319:21209
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2109:18727:10499
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2110:28307:9878
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2111:11969:3654
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2112:13201:6832
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2113:24333:14546
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1102:9557:4154
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1102:5749:21715
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1105:19573:10655
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1108:21466:10044
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1111:14238:13534
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1113:6080:7520
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1113:14295:16843
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1114:24679:6248
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1114:21664:19499
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2101:11979:16855
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2106:27601:13733
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2111:11102:6241
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2112:12749:8826
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1102:28721:19492
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1103:10146:16568
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1103:18356:20875
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1103:16436:23238
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1107:16236:1788
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1107:8759:12965
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1111:10511:3538
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1111:18840:6719
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1111:23672:16180
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1113:9056:6604
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1113:7176:10260
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1113:14248:25613
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1114:15811:9585
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2108:10550:6825
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2109:23403:4796
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2109:27368:10755
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2112:8657:24139
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2112:14799:26065
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2113:18294:19351
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1107:23613:24669
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1108:15373:7659
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1109:19088:21045
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1112:27945:17438
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1113:24203:23067
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2104:7285:18165
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2104:15872:25148
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2104:14097:27714
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2105:7576:16988
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2107:15155:4028
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2108:9746:8297
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2111:22265:3714
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2112:15236:24158
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2113:21308:17042
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1101:28516:12495
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1102:11627:20501
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1103:16718:11451
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1104:23827:21570
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1105:26933:10762
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1108:12234:17727
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1110:20880:7913
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1110:22856:12482
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1110:12259:24206
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1111:12955:9764
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1111:23664:16203
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1114:15546:12187
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2101:9161:17895
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2102:14390:5824
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2102:14088:7446
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2102:14090:19815
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2103:10172:24243
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2105:22765:14941
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2105:17014:27567
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2107:8898:9387
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2107:17551:14121
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2110:13331:7367
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2112:24209:12461
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1102:25476:18387
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1105:17858:28561
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1106:5659:12566
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1107:7698:12002
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1108:23688:11501
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1110:22690:7147
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1111:13772:8177
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1111:11026:27791
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1114:6198:15110
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1114:3319:18371
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2102:15547:21945
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2103:9889:9805
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2104:14469:4812
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2104:3750:16115
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2104:26665:18219
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2105:17158:15770
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2106:9910:6727
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2107:15773:10691
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2107:13223:14141
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2108:20805:23553
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2108:17557:27621
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2114:14469:12368
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1105:9195:12975
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1105:24482:24812
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1107:18190:6101
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1107:25756:10769
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1108:4296:10178
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1109:8888:7132
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1109:20602:21181
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1110:23354:7933
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1111:18573:23859
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1112:27944:17460
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1113:16736:1454
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1114:20393:24390
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2102:3773:20789
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2107:13282:23196
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2108:24500:9234
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2108:15700:22382
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2109:18901:20255
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1101:9595:6000
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1104:18100:22806
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1105:15999:11763
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1105:3943:18465
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1106:9420:24696
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1110:19876:10039
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1112:10066:6471
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1113:4250:17980
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1114:18158:25538
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2101:12915:25978
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2102:20871:7545
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2102:13120:12527
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2102:21719:23519
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2105:21100:12690
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2110:27292:16275
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2112:14796:19905
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2113:9639:21925
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1102:18109:11316
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1102:19220:25356
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1103:18879:19697
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1104:20181:2615
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1105:20451:18471
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1106:16688:26351
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1110:10843:7955
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1110:8716:15299
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1111:22404:17627
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1112:8988:7999
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1112:5501:9711
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1113:15157:18000
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1114:28534:17138
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2101:15760:14175
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2102:7440:7603
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2105:15390:8824
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2105:12500:12728
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2105:28696:13914
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2106:11893:15087
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2109:24484:15513
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2109:22602:24096
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2111:15742:25376
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2113:4777:12505
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2114:23930:10464
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2114:7835:15182
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2114:5959:18069
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1101:27291:19370
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1103:16804:23647
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1106:21879:8409
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1107:28761:10969
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1111:20620:7523
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1111:25779:10355
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1111:15277:11882
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1112:26834:9803
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2101:23987:4693
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2101:13033:10719
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2101:26912:11965
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2106:18328:10640
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2106:23377:22580
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2107:22809:15932
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2108:16001:8514
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2110:19920:20939
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2114:26731:15203
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1101:28752:14752
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1104:6925:7145
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1108:11516:11714
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1108:23186:26439
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1109:22377:13882
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1112:11704:8162
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1113:17322:1969
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2101:23863:4701
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2103:7256:20510
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2105:4645:20634
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2106:13344:20309
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2107:27030:9796
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2108:22064:16791
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2109:28276:13361
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2110:13352:18630
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1101:4354:7427
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1104:23483:8392
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1110:8704:10115
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1110:28320:20457
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1110:25634:22139
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1111:5771:11917
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:1112:23201:4389
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2101:17456:26428
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2102:11716:8866
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2103:12197:5225
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2103:24137:9197
M00967:43:000000000-A3JHG:1:2113:18968:26567	M00967:43:000000000-A3JHG:1:2103:10057:21862
